RegionID,SizeRank,RegionName,RegionType,StateName,DOM,City,ZipCode,County,Latitude,Longitude,GeoID,CountyFIPS,S2Id
395224,94,"Wichita, KS",msa,KS,30.0,WICHITA,67209,SEDGWICK,37.67969330666667,-97.33826769851855,2017317375,20173,09780380156926079303
395229,174,"Wilmington, NC",msa,NC,57.0,WILMINGTON,28403,NEW HANOVER,34.204679301818175,-77.88881597090909,3712991404,37129,09919729799031513129
395232,308,"Winchester, VA",msa,VA,36.0,WINCHESTER,22604,MATHEWS,39.179658100000005,-78.16792031666667,5184096427,51840,09923099426472177317
395235,89,"Winston, NC",msa,NC,34.0,WINSTON,27155,FORSYTH,36.10720049473683,-80.25263352210528,3706794068,37067,09823386987089271069
395238,58,"Worcester, MA",msa,MA,25.0,WORCESTER,1603,WORCESTER,42.31046940314135,-71.81702707853398,2502702760,25027,09936074871061153977
395240,193,"Yakima, WA",msa,WA,44.0,YAKIMA,99170,YAKIMA,47.6783933746154,-117.37186487692314,5306390056,53063,06097338212157320367
395244,122,"York, PA",msa,PA,23.0,YORK,15929,YORK,40.61027590833334,-79.1255568875,4206310104,42063,09929130185787377003
395245,106,"Youngstown, OH",msa,OH,27.0,YOUNGSTOWN,45362,MAHONING,40.116589942857146,-84.61242405714286,3903701294,39037,09817824436034892991
395246,247,"Yuba City, CA",msa,CA,47.0,YUBA CITY,96119,KERN,40.4352536,-120.5781354111111,0603591820,06035,09267728001823725801
395248,426,"Zanesville, OH",msa,OH,34.0,ZANESVILLE,45362,LAWRENCE,40.116589942857146,-84.61242405714286,3903701294,39037,09817824436034892991
753869,255,"Bloomington, IL",msa,IL,25.0,BLOOMINGTON,61709,MCLEAN,40.48654542765958,-88.94660879361703,1711306639,17113,09803052213489065789
753871,811,"Breckenridge, CO",msa,CO,81.0,BRECKENRIDGE,80928,EL PASO,38.87058524131737,-104.7615229251497,0804193420,08041,09733200158192746493
753872,361,"California, MD",msa,MD,29.0,CALIFORNIA,21240,ANNE ARUNDEL,39.06840900769232,-76.59393803384611,2400390008,24003,09923675561442213743
753875,176,"Crestview, FL",msa,FL,93.0,CRESTVIEW,32578,MONROE,30.529779663265312,-86.56640536734693,1209190962,12091,09840764477153325533
753895,208,"Lafayette, IN",msa,IN,28.0,LAFAYETTE,47904,TIPPECANOE,40.4158592023256,-86.8900224627907,1815722342,18157,09805212993911550457
753899,2,"Los Angeles, CA",msa,CA,39.0,LOS ANGELES,94929,LOS ANGELES,37.9863072904762,-122.55948645873018,0604192200,06041,09260974727624595849
753905,604,"Newport, OR",msa,OR,99.0,NEWPORT,97350,CLATSOP,44.555662528571425,-122.93063740714285,4104391904,41043,06107003858569160703
753906,73,"North Port, FL",msa,FL,84.0,NORTH PORT,32578,SARASOTA,30.529779663265312,-86.56640536734693,1209190962,12091,09840764477153325533
753912,398,"Pinehurst, NC",msa,NC,47.0,PINEHURST,27817,CARTERET,35.505107515384616,-76.9124998923077,3701390664,37013,09921217215186713781
753915,388,"Salem, OH",msa,OH,54.0,SALEM,45362,LAWRENCE,40.116589942857146,-84.61242405714286,3903701294,39037,09817824436034892991
753917,124,"Santa Maria, CA",msa,CA,37.0,SANTA MARIA,96119,KERN,40.4352536,-120.5781354111111,0603591820,06035,09267728001823725801
753924,55,"Urban Honolulu, HI",msa,HI,56.0,URBAN HONOLULU,96821,HONOLULU,21.387488787878784,-157.96005086818187,1500390810,15003,08935253800460533075
845158,74,"Dayton, OH",msa,OH,25.0,DAYTON,45362,LAWRENCE,40.116589942857146,-84.61242405714286,3903701294,39037,09817824436034892991
845159,86,"Poughkeepsie, NY",msa,NY,57.0,POUGHKEEPSIE,11770,JEFFERSON,40.82983666857143,-73.07775027584415,3610310000,36103,09937271675888165403
845160,198,"Prescott Valley, AZ",msa,AZ,72.0,PRESCOTT VALLEY,86053,MARICOPA,35.51505624871795,-111.63733964358974,0400593519,04005,09741971041521842387
845162,535,"Granbury, TX",msa,TX,72.0,GRANBURY,76311,RUSK,33.920339879545445,-98.54643697045456,4848594215,48485,09679116401234704717
845164,211,"Lebanon, NH",msa,NH,38.0,LEBANON,3756,GRAFTON,43.8354527892857,-71.91003918928571,3300941300,33009,05527221240203394167
845167,296,"Ottawa, IL",msa,IL,44.0,OTTAWA,61027,SAINT CLAIR,42.32176726153846,-89.65463726153845,1717724413,17177,09802203861794528147
