RegionID,SizeRank,RegionName,RegionType,StateName,DOM,City,ZipCode,County,Latitude_zillow,Longitude_zillow,GeoID_zillow,CountyFIPS_zillow,S2Id,DENSITY_DOM,ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,E_HU,E_HH,E_POV150,E_UNEMP,E_HBURD,E_NOHSDP,E_UNINSUR,E_AGE65,E_AGE17,E_DISABL,E_SNGPNT,E_LIMENG,E_MINRTY,E_MUNIT,E_MOBILE,E_CROWD,E_NOVEH,E_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,E_AFAM,E_HISP,E_ASIAN,E_AIAN,E_NHPI,E_TWOMORE,E_OTHERRACE,rowId,Latitude_svi,Longitude_svi,GeoID_svi,CountyFIPS_svi,ZIP,POP_DENSITY,DENSITY_POV150,DENSITY_UNEMP,DENSITY_NOHSDP,DENSITY_UNINSUR,DENSITY_AGE65,DENSITY_AGE17,DENSITY_DISABL,DENSITY_SNGPNT,DENSITY_LIMENG,DENSITY_MINRTY,DENSITY_MUNIT,DENSITY_MOBILE,DENSITY_CROWD,DENSITY_NOVEH,DENSITY_GROUPQ
394359,288,"Bangor, ME",msa,ME,41.0,BANGOR,4402,PENOBSCOT,44.99074795000001,-68.78687709999997,2301902795,23019,552585320118345,-0.2984499958554664,23,Maine,ME,23019,Penobscot County,23019015000,Census Tract 150; Penobscot County; Maine,35.141140711748,3807,2288,1783,942,59,612,374,300,810,585,813,0,15,202,14,281,35,224,51,0.6546,0.2974,0.7586,0.6643,0.5739,2.9488,0.6435,0.7469,0.1701,0.8951,0.0,0.3184,2.1305,0.2888,0.0632,0.0632,0.0632,0.2912,0.8218,0.532,0.8092,0.7228,3.177,0.857,8.3195,0.606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2281,296,1,9,0,0,0,192,0,25769806570,44.99074795000001,-68.78687709999997,2301934190,23019,04453,108.3345595189312,-0.08310918713647883,-0.09747964771147799,-0.11952554092444279,-0.07027985973093345,-0.08076547918779474,-0.08180344906882822,-0.07564074664277819,-0.09256593060332693,-0.1633099883777708,-0.08708034638105001,-0.0647316247915524,-0.08934661821841527,-0.07008076053740568,-0.029046892461048895,-0.2517457915479463
395195,119,"Visalia, CA",msa,CA,51.0,VISALIA,96119,KERN,40.4352536,-120.5781354111111,0603591820,06035,926772800182372,0.25202444094461607,06,California,CA,06035,Lassen County,06035040600,Census Tract 406; Lassen County; California,510.96335589512,3676,1244,882,956,146,313,659,392,517,395,698,52,117,1425,0,343,16,35,1105,0.8471,0.9547,0.7803,0.8668,0.841,4.2899,0.9575,0.3743,0.0683,0.9687,0.573,0.6916,2.6759,0.623,0.5618,0.5618,0.5618,0.0,0.9395,0.5056,0.4441,0.9812,2.8704,0.753,10.398,0.8708,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2,4,2746,240,404,676,59,70,6,210,0,5578,40.4352536,-120.5781354111111,0603591820,06035,96130,7.194253673162686,0.332060679747203,0.3284037635844214,0.9884221183261671,0.12436528273510493,0.18638346595721145,0.04915165861865885,0.2654546203169714,0.1065410244291379,1.686990684380927,0.2093596259216248,-0.07388353031630933,0.12092376268914903,0.058126216093113574,0.04086150383064661,3.8876069715726587
394952,71,"Oxnard, CA",msa,CA,36.0,OXNARD,96119,KERN,40.4352536,-120.5781354111111,0603591820,06035,926772800182372,-0.5736872142555076,06,California,CA,06035,Lassen County,06035040600,Census Tract 406; Lassen County; California,510.96335589512,3676,1244,882,956,146,313,659,392,517,395,698,52,117,1425,0,343,16,35,1105,0.8471,0.9547,0.7803,0.8668,0.841,4.2899,0.9575,0.3743,0.0683,0.9687,0.573,0.6916,2.6759,0.623,0.5618,0.5618,0.5618,0.0,0.9395,0.5056,0.4441,0.9812,2.8704,0.753,10.398,0.8708,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2,4,2746,240,404,676,59,70,6,210,0,5578,40.4352536,-120.5781354111111,0603591820,06035,96130,7.194253673162686,0.332060679747203,0.3284037635844214,0.9884221183261671,0.12436528273510493,0.18638346595721145,0.04915165861865885,0.2654546203169714,0.1065410244291379,1.686990684380927,0.2093596259216248,-0.07388353031630933,0.12092376268914903,0.058126216093113574,0.04086150383064661,3.8876069715726587
395018,240,"Redding, CA",msa,CA,47.0,REDDING,96119,KERN,40.4352536,-120.5781354111111,0603591820,06035,926772800182372,0.031834666224583086,06,California,CA,06035,Lassen County,06035040600,Census Tract 406; Lassen County; California,510.96335589512,3676,1244,882,956,146,313,659,392,517,395,698,52,117,1425,0,343,16,35,1105,0.8471,0.9547,0.7803,0.8668,0.841,4.2899,0.9575,0.3743,0.0683,0.9687,0.573,0.6916,2.6759,0.623,0.5618,0.5618,0.5618,0.0,0.9395,0.5056,0.4441,0.9812,2.8704,0.753,10.398,0.8708,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2,4,2746,240,404,676,59,70,6,210,0,5578,40.4352536,-120.5781354111111,0603591820,06035,96130,7.194253673162686,0.332060679747203,0.3284037635844214,0.9884221183261671,0.12436528273510493,0.18638346595721145,0.04915165861865885,0.2654546203169714,0.1065410244291379,1.686990684380927,0.2093596259216248,-0.07388353031630933,0.12092376268914903,0.058126216093113574,0.04086150383064661,3.8876069715726587
395166,389,"Truckee, CA",msa,CA,54.0,TRUCKEE,96119,KERN,40.4352536,-120.5781354111111,0603591820,06035,926772800182372,0.4171667719846408,06,California,CA,06035,Lassen County,06035040600,Census Tract 406; Lassen County; California,510.96335589512,3676,1244,882,956,146,313,659,392,517,395,698,52,117,1425,0,343,16,35,1105,0.8471,0.9547,0.7803,0.8668,0.841,4.2899,0.9575,0.3743,0.0683,0.9687,0.573,0.6916,2.6759,0.623,0.5618,0.5618,0.5618,0.0,0.9395,0.5056,0.4441,0.9812,2.8704,0.753,10.398,0.8708,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2,4,2746,240,404,676,59,70,6,210,0,5578,40.4352536,-120.5781354111111,0603591820,06035,96130,7.194253673162686,0.332060679747203,0.3284037635844214,0.9884221183261671,0.12436528273510493,0.18638346595721145,0.04915165861865885,0.2654546203169714,0.1065410244291379,1.686990684380927,0.2093596259216248,-0.07388353031630933,0.12092376268914903,0.058126216093113574,0.04086150383064661,3.8876069715726587
395183,123,"Vallejo, CA",msa,CA,37.0,VALLEJO,96119,KERN,40.4352536,-120.5781354111111,0603591820,06035,926772800182372,-0.5186397705754994,06,California,CA,06035,Lassen County,06035040600,Census Tract 406; Lassen County; California,510.96335589512,3676,1244,882,956,146,313,659,392,517,395,698,52,117,1425,0,343,16,35,1105,0.8471,0.9547,0.7803,0.8668,0.841,4.2899,0.9575,0.3743,0.0683,0.9687,0.573,0.6916,2.6759,0.623,0.5618,0.5618,0.5618,0.0,0.9395,0.5056,0.4441,0.9812,2.8704,0.753,10.398,0.8708,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2,4,2746,240,404,676,59,70,6,210,0,5578,40.4352536,-120.5781354111111,0603591820,06035,96130,7.194253673162686,0.332060679747203,0.3284037635844214,0.9884221183261671,0.12436528273510493,0.18638346595721145,0.04915165861865885,0.2654546203169714,0.1065410244291379,1.686990684380927,0.2093596259216248,-0.07388353031630933,0.12092376268914903,0.058126216093113574,0.04086150383064661,3.8876069715726587
395134,77,"Stockton, CA",msa,CA,36.0,STOCKTON,96119,SAN JOAQUIN,40.4352536,-120.5781354111111,0603591820,06035,926772800182372,-0.5736872142555076,06,California,CA,06035,Lassen County,06035040600,Census Tract 406; Lassen County; California,510.96335589512,3676,1244,882,956,146,313,659,392,517,395,698,52,117,1425,0,343,16,35,1105,0.8471,0.9547,0.7803,0.8668,0.841,4.2899,0.9575,0.3743,0.0683,0.9687,0.573,0.6916,2.6759,0.623,0.5618,0.5618,0.5618,0.0,0.9395,0.5056,0.4441,0.9812,2.8704,0.753,10.398,0.8708,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2,4,2746,240,404,676,59,70,6,210,0,5578,40.4352536,-120.5781354111111,0603591820,06035,96130,7.194253673162686,0.332060679747203,0.3284037635844214,0.9884221183261671,0.12436528273510493,0.18638346595721145,0.04915165861865885,0.2654546203169714,0.1065410244291379,1.686990684380927,0.2093596259216248,-0.07388353031630933,0.12092376268914903,0.058126216093113574,0.04086150383064661,3.8876069715726587
394775,30,"Las Vegas, NV",msa,NV,43.0,LAS VEGAS,89425,CLARK,41.064314839999994,-117.76951278000001,3201394546,32013,926867240411331,-0.1883551084954499,32,Nevada,NV,32013,Humboldt County,32013010701,Census Tract 107.01; Humboldt County; Nevada,2.808702473918,4758,2018,1930,1255,150,578,635,365,664,1408,511,115,189,2102,133,448,104,208,74,0.6918,0.6748,0.6614,0.8721,0.5615,3.4616,0.7856,0.3684,0.8897,0.3753,0.573,0.745,2.9514,0.7763,0.6118,0.6118,0.6118,0.5618,0.9099,0.7937,0.7682,0.7508,3.7844,0.9767,10.8092,0.9086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5241,392,45,1713,144,101,20,47,32,34359742588,41.064314839999994,-117.76951278000001,3201394406,32013,89414,1694.0206533740923,-0.109701381351601,-0.10731436617262027,-0.1582059115714425,-0.07989092773570212,-0.11016183675990224,-0.09388920199446639,-0.10308648192492009,-0.09069590318716546,-0.16639576032900832,-0.08802274002651582,-0.06832341940964352,-0.10021087947717398,-0.08772971097364526,-0.07765180250676075,-0.26329093005494447
395019,113,"Reno, NV",msa,NV,51.0,RENO,89023,WASHOE,36.62590888666667,-116.15207114,3202394938,32023,927959419922123,0.25202444094461607,32,Nevada,NV,32023,Nye County,32023960100,Census Tract 9601; Nye County; Nevada,8686.708073222331,2817,1658,1148,467,130,202,179,114,237,667,284,58,46,758,0,1079,27,33,1,0.4413,0.8177,0.2596,0.5891,0.2862,2.3939,0.4733,0.1172,0.6323,0.3175,0.5067,0.561,2.1347,0.2912,0.4281,0.4281,0.4281,0.0,0.9972,0.5801,0.3433,0.0,1.9206,0.3472,6.8773,0.3759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3752,170,0,582,6,151,0,19,0,34359742614,36.62590888666667,-116.15207114,3202394350,32023,89409,0.32428855399016937,4.702081948417721,8.535464015637709,6.774936613039446,1.2423258565476494,2.9205544138203976,5.3447735291777665,3.2327574328578637,4.834237187758347,16.0980779316393,3.4415509821574393,-0.07388353031630933,15.417205438734678,5.523508593248484,2.462410700216124,-0.18111185236692082
395056,17,"San Diego, CA",msa,CA,39.0,SAN DIEGO,92168,SAN DIEGO,32.876304211533274,-117.11257490284932,0607392780,06073,928529517206227,-0.4085448832154829,06,California,CA,06073,San Diego County,06073020039,Census Tract 200.39; San Diego County; California,0.233682057868,1952,563,523,27,48,94,71,17,111,616,122,0,37,1145,13,0,14,0,0,0.0073,0.4994,0.274,0.336,0.0396,1.1563,0.1257,0.0484,0.9319,0.0891,0.0,0.6021,1.6715,0.1037,0.7209,0.7209,0.7209,0.4109,0.0,0.6121,0.0,0.0,1.023,0.0891,4.5717,0.0827,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,589,0,134,485,353,0,0,163,10,8589935521,32.876304211533274,-117.11257490284932,0607392780,06073,91910,8353.230101656442,-0.11216725226506566,-0.10909990916932505,-0.16281057342075567,-0.08069417320641484,-0.11173303982468698,-0.0958927844390473,-0.10418022979530704,-0.09256593060332693,-0.17869009386924042,-0.08969033585714191,-0.07377331564193164,-0.10144433479195315,-0.09175725761801068,-0.0807203373043068,-0.2644718000078715
394761,116,"Lafayette, LA",msa,LA,56.0,LAFAYETTE,70509,LAFAYETTE PARISH,30.204543800000003,-92.04084840344828,2205595737,22055,966602251706219,0.5272616593446573,22,Louisiana,LA,22055,Lafayette Parish,22055001302,Census Tract 13.02; Lafayette Parish; Louisiana,0.709618410208,2488,1386,1037,991,157,393,550,154,408,394,468,74,0,2337,86,0,32,372,94,0.8847,0.9557,0.8222,0.9386,0.4725,4.0737,0.9221,0.5013,0.1839,0.8381,0.6586,0.0,2.1819,0.3183,0.936,0.936,0.936,0.5537,0.0,0.6505,0.9607,0.8728,3.0377,0.8141,10.2293,0.8534,0,1,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,1,4,1442,352,2131,23,2,18,0,163,0,25769805537,30.204543800000003,-92.04084840344828,2205595812,22055,70508,3506.109712219458,-0.11123314365499665,-0.10825819212232246,-0.16094570652334678,-0.08053652564873934,-0.11130534299387089,-0.09579059331873373,-0.10372726615713822,-0.09198453057017378,-0.17919837361427568,-0.08889038518302866,-0.072146435741736,-0.10144433479195315,-0.09125473316260589,-0.07806876266479698,-0.2637470446991671
394658,133,"Gulfport, MS",msa,MS,67.0,GULFPORT,39044,HARRISON,32.283249802702706,-90.02137885135136,2812190549,28121,966702304832797,1.1327835398247479,28,Mississippi,MS,28121,Rankin County,28121020219,Census Tract 202.19; Rankin County; Mississippi,7.414371918586,4935,2152,2040,362,36,338,172,336,1155,901,743,57,0,1264,320,16,15,223,92,0.1486,0.1044,0.2236,0.2706,0.5058,1.253,0.148,0.8202,0.2968,0.6619,0.2742,0.0,2.0531,0.2484,0.4117,0.4117,0.4117,0.7212,0.5131,0.3188,0.7707,0.7754,3.0992,0.8334,6.817,0.366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2793,357,954,50,144,5,0,107,4,34359739325,32.283249802702706,-90.02137885135136,2812190549,28121,39218,665.5991976379244,-0.11035986464428081,-0.10805747860558056,-0.15966938166483793,-0.07880196994124446,-0.10458820438123465,-0.09250701418919988,-0.09998239852236927,-0.09020691452897207,-0.17919837361427568,-0.08702830365775496,-0.039835836326912996,-0.10133221783533586,-0.09035035827865093,-0.07234738741871098,-0.2607353077135682
394711,98,"Jackson, MS",msa,MS,47.0,JACKSON,39236,HINDS,32.3072222641791,-90.24990367611937,2804990225,28049,966703415707877,0.031834666224583086,28,Mississippi,MS,28049,Hinds County,28049000301,Census Tract 3.01; Hinds County; Mississippi,0.507339186306,1994,1119,982,786,112,363,157,265,134,508,241,102,7,1869,0,106,0,53,0,0.8698,0.8465,0.8073,0.6643,0.7932,3.9811,0.9039,0.0687,0.7342,0.4604,0.8169,0.3184,2.3986,0.4496,0.9346,0.9346,0.9346,0.0,0.7851,0.0,0.5453,0.0,1.3304,0.1516,8.6447,0.6548,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,940,107,1696,138,0,0,0,35,0,34359738881,32.3072222641791,-90.24990367611937,2804990963,28049,39041,3930.309453363071,-0.11150949845600949,-0.1086093144441946,-0.16241532265472708,-0.08044807739611963,-0.11164671323249738,-0.09574594967869791,-0.10400223462443131,-0.09185103560255277,-0.1789939990621712,-0.08917897715847135,-0.07388353031630933,-0.10131854562909164,-0.091870294589093,-0.08038333292676814,-0.2644718000078715
394872,222,"Monroe, LA",msa,LA,46.0,MONROE,71455,OUACHITA PARISH,31.757420736363642,-93.09047580000001,2206995512,22069,966936623242237,-0.023212777455425156,22,Louisiana,LA,22069,Natchitoches Parish,22069000700,Census Tract 7; Natchitoches Parish; Louisiana,1.32163486804,3397,1914,1126,2024,299,436,165,450,375,517,350,106,0,2525,303,28,3,204,95,0.9798,0.9724,0.8345,0.6092,0.7903,4.1862,0.9413,0.2172,0.1633,0.3319,0.7789,0.0,1.4913,0.0669,0.8147,0.8147,0.8147,0.7346,0.5806,0.253,0.8843,0.8314,3.2839,0.8858,9.7761,0.8034,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7177,380,2324,139,0,14,0,48,0,25769805673,31.757420736363642,-93.09047580000001,2206995512,22069,71434,2570.3014366122093,-0.1095455437332685,-0.1067152630411358,-0.1621105368502371,-0.0800429254715615,-0.11118282209778674,-0.09555577491318286,-0.103717018047169,-0.09142989840528165,-0.17919837361427568,-0.08841322868258374,-0.06553501815857533,-0.10139352609232734,-0.09179157476469571,-0.07873683583276742,-0.26347265482313514
395096,141,"Shreveport, LA",msa,LA,63.0,SHREVEPORT,71455,CADDO PARISH,31.757420736363642,-93.09047580000001,2206995512,22069,966936623242237,0.9125937651047149,22,Louisiana,LA,22069,Natchitoches Parish,22069000700,Census Tract 7; Natchitoches Parish; Louisiana,1.32163486804,3397,1914,1126,2024,299,436,165,450,375,517,350,106,0,2525,303,28,3,204,95,0.9798,0.9724,0.8345,0.6092,0.7903,4.1862,0.9413,0.2172,0.1633,0.3319,0.7789,0.0,1.4913,0.0669,0.8147,0.8147,0.8147,0.7346,0.5806,0.253,0.8843,0.8314,3.2839,0.8858,9.7761,0.8034,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7177,380,2324,139,0,14,0,48,0,25769805673,31.757420736363642,-93.09047580000001,2206995512,22069,71434,2570.3014366122093,-0.1095455437332685,-0.1067152630411358,-0.1621105368502371,-0.0800429254715615,-0.11118282209778674,-0.09555577491318286,-0.103717018047169,-0.09142989840528165,-0.17919837361427568,-0.08841322868258374,-0.06553501815857533,-0.10139352609232734,-0.09179157476469571,-0.07873683583276742,-0.26347265482313514
394910,47,"New Orleans, LA",msa,LA,77.0,NEW ORLEANS,71455,ORLEANS PARISH,31.757420736363642,-93.09047580000001,2206995512,22069,966936623242237,1.6832579766248303,22,Louisiana,LA,22069,Natchitoches Parish,22069000700,Census Tract 7; Natchitoches Parish; Louisiana,1.32163486804,3397,1914,1126,2024,299,436,165,450,375,517,350,106,0,2525,303,28,3,204,95,0.9798,0.9724,0.8345,0.6092,0.7903,4.1862,0.9413,0.2172,0.1633,0.3319,0.7789,0.0,1.4913,0.0669,0.8147,0.8147,0.8147,0.7346,0.5806,0.253,0.8843,0.8314,3.2839,0.8858,9.7761,0.8034,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7177,380,2324,139,0,14,0,48,0,25769805673,31.757420736363642,-93.09047580000001,2206995512,22069,71434,2570.3014366122093,-0.1095455437332685,-0.1067152630411358,-0.1621105368502371,-0.0800429254715615,-0.11118282209778674,-0.09555577491318286,-0.103717018047169,-0.09142989840528165,-0.17919837361427568,-0.08841322868258374,-0.06553501815857533,-0.10139352609232734,-0.09179157476469571,-0.07873683583276742,-0.26347265482313514
394367,66,"Baton Rouge, LA",msa,LA,69.0,BATON ROUGE,71455,EAST BATON ROUGE PARISH,31.757420736363642,-93.09047580000001,2206995512,22069,966936623242237,1.2428784271847644,22,Louisiana,LA,22069,Natchitoches Parish,22069000700,Census Tract 7; Natchitoches Parish; Louisiana,1.32163486804,3397,1914,1126,2024,299,436,165,450,375,517,350,106,0,2525,303,28,3,204,95,0.9798,0.9724,0.8345,0.6092,0.7903,4.1862,0.9413,0.2172,0.1633,0.3319,0.7789,0.0,1.4913,0.0669,0.8147,0.8147,0.8147,0.7346,0.5806,0.253,0.8843,0.8314,3.2839,0.8858,9.7761,0.8034,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7177,380,2324,139,0,14,0,48,0,25769805673,31.757420736363642,-93.09047580000001,2206995512,22069,71434,2570.3014366122093,-0.1095455437332685,-0.1067152630411358,-0.1621105368502371,-0.0800429254715615,-0.11118282209778674,-0.09555577491318286,-0.103717018047169,-0.09142989840528165,-0.17919837361427568,-0.08841322868258374,-0.06553501815857533,-0.10139352609232734,-0.09179157476469571,-0.07873683583276742,-0.26347265482313514
394692,5,"Houston, TX",msa,TX,61.0,HOUSTON,77091,HARRIS,29.798469954977577,-95.41810620663665,4820191835,48201,967395089002011,0.8024988777446985,48,Texas,TX,48201,Harris County,48201312601,Census Tract 3126.01; Harris County; Texas,0.177976033512,3698,2190,1954,951,24,518,31,170,573,246,117,0,43,2140,2067,0,20,14,32,0.6733,0.0694,0.568,0.0461,0.3358,1.6926,0.2643,0.4515,0.0339,0.0124,0.0,0.4936,0.9914,0.0201,0.7157,0.7157,0.7157,0.9932,0.0,0.3792,0.1028,0.6733,2.1485,0.4416,5.5482,0.1836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4831,38,597,523,647,0,0,352,21,51539617340,29.798469954977577,-95.41810620663665,4820191835,48201,77339,20778.078525672183,-0.11202504812330605,-0.10919891604752563,-0.1628986544303434,-0.08067104043061446,-0.11167375283907717,-0.09605653992557626,-0.10421442491073919,-0.09256593060332693,-0.17896089823142836,-0.08974182424377004,-0.06683845552806815,-0.10144433479195315,-0.09180537563216179,-0.08070349858447823,-0.2644301673968902
394561,69,"El Paso, TX",msa,TX,63.0,EL PASO,77483,EL PASO,28.89679828461539,-95.95214393846155,4832192465,48321,967423274974736,0.9125937651047149,48,Texas,TX,48321,Matagorda County,48321730600,Census Tract 7306; Matagorda County; Texas,172.51287361045,5489,2485,1977,996,0,205,1171,1317,836,1210,1084,91,366,3629,0,278,79,81,8,0.4874,0.0,0.0585,0.9386,0.9536,2.4381,0.4866,0.4349,0.5242,0.8503,0.4598,0.8248,3.094,0.8392,0.7684,0.7684,0.7684,0.0,0.8082,0.7195,0.4524,0.3692,2.3493,0.5304,8.6498,0.6556,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3948,437,23,3124,357,16,0,109,0,60129543439,28.89679828461539,-95.95214393846155,4832190220,48321,77468,31.817915295960283,-0.007529825261268679,-0.10922382431047814,0.29966479649661953,0.07507747031634214,-0.002770705955654721,0.004509620372148415,0.025579507595411742,-0.013781843832603632,1.1407741412817636,0.08242052403675369,-0.07388353031630933,-0.06069343691571542,0.07558631376750997,-0.01709945083906255,-0.2576749557445738
394514,4,"Dallas, TX",msa,TX,55.0,DALLAS,75237,DALLAS,32.81381150325578,-96.79673126945734,4811393682,48113,967784729651257,0.472214215664649,48,Texas,TX,48113,Dallas County,48113019501,Census Tract 195.01; Dallas County; Texas,1.118476875986,7496,2402,2321,291,14,191,0,44,662,2617,194,29,0,580,0,0,0,0,0,0.0463,0.0334,0.028,0.0,0.0243,0.132,0.0009,0.1311,0.971,0.0074,0.1171,0.0,1.2266,0.0354,0.1139,0.1139,0.1139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4725,0.0002,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5285,15,0,130,253,0,0,197,0,51539616108,32.81381150325578,-96.79673126945734,4811393682,48113,75339,6701.971369226437,-0.1120329020792339,-0.10917877760325613,-0.162917406968481,-0.08067712405824791,-0.11137833269607282,-0.09505491975800688,-0.10412558289151974,-0.09244673389455076,-0.17919837361427568,-0.08976667958630943,-0.07388353031630933,-0.10144433479195315,-0.091870294589093,-0.0807203373043068,-0.2644718000078715
395197,178,"Waco, TX",msa,TX,73.0,WACO,76311,MCLENNAN,33.920339879545445,-98.54643697045456,4848594215,48485,967911640123470,1.4630682019047974,48,Texas,TX,48485,Wichita County,48485011800,Census Tract 118; Wichita County; Texas,0.868097837128,1859,814,790,305,42,212,29,128,514,330,219,27,0,438,16,12,0,0,0,0.4354,0.4399,0.5774,0.0954,0.5058,2.0539,0.3701,0.9101,0.2702,0.4395,0.3371,0.0,1.9569,0.2022,0.3839,0.3839,0.3839,0.395,0.5806,0.0,0.0,0.0,0.9756,0.0802,5.3703,0.1622,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1303,41,30,262,60,9,0,77,0,60129545202,33.920339879545445,-98.54643697045456,4848591195,48485,76369,2141.463692790992,-0.11170191936647439,-0.10880088684518811,-0.16274719463363324,-0.08047687788535755,-0.11079227926968184,-0.0956802186986496,-0.10384620640121671,-0.09221861692878588,-0.17919837361427568,-0.08958841491784708,-0.07335440348877886,-0.1014181990617687,-0.091870294589093,-0.0807203373043068,-0.2644718000078715
395174,201,"Tyler, TX",msa,TX,73.0,TYLER,76311,SMITH,33.920339879545445,-98.54643697045456,4848594215,48485,967911640123470,1.4630682019047974,48,Texas,TX,48485,Wichita County,48485011800,Census Tract 118; Wichita County; Texas,0.868097837128,1859,814,790,305,42,212,29,128,514,330,219,27,0,438,16,12,0,0,0,0.4354,0.4399,0.5774,0.0954,0.5058,2.0539,0.3701,0.9101,0.2702,0.4395,0.3371,0.0,1.9569,0.2022,0.3839,0.3839,0.3839,0.395,0.5806,0.0,0.0,0.0,0.9756,0.0802,5.3703,0.1622,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1303,41,30,262,60,9,0,77,0,60129545202,33.920339879545445,-98.54643697045456,4848591195,48485,76369,2141.463692790992,-0.11170191936647439,-0.10880088684518811,-0.16274719463363324,-0.08047687788535755,-0.11079227926968184,-0.0956802186986496,-0.10384620640121671,-0.09221861692878588,-0.17919837361427568,-0.08958841491784708,-0.07335440348877886,-0.1014181990617687,-0.091870294589093,-0.0807203373043068,-0.2644718000078715
845162,535,"Granbury, TX",msa,TX,72.0,GRANBURY,76311,RUSK,33.920339879545445,-98.54643697045456,4848594215,48485,967911640123470,1.4080207582247892,48,Texas,TX,48485,Wichita County,48485011800,Census Tract 118; Wichita County; Texas,0.868097837128,1859,814,790,305,42,212,29,128,514,330,219,27,0,438,16,12,0,0,0,0.4354,0.4399,0.5774,0.0954,0.5058,2.0539,0.3701,0.9101,0.2702,0.4395,0.3371,0.0,1.9569,0.2022,0.3839,0.3839,0.3839,0.395,0.5806,0.0,0.0,0.0,0.9756,0.0802,5.3703,0.1622,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1303,41,30,262,60,9,0,77,0,60129545202,33.920339879545445,-98.54643697045456,4848591195,48485,76369,2141.463692790992,-0.11170191936647439,-0.10880088684518811,-0.16274719463363324,-0.08047687788535755,-0.11079227926968184,-0.0956802186986496,-0.10384620640121671,-0.09221861692878588,-0.17919837361427568,-0.08958841491784708,-0.07335440348877886,-0.1014181990617687,-0.091870294589093,-0.0807203373043068,-0.2644718000078715
